date,phone.number,transaction.amount
2023-03-21,5056336181,30
2023-03-21,4722942614,30
2023-03-21,5059007210,52
2023-03-21,5056445885,134
2023-03-21,5056447792,49
2023-03-21,8787009774,38
2023-03-21,4649787721,9
2023-03-21,4722782697,13
2023-03-21,5056622493,125
2023-03-21,8654419732,101
2023-03-21,4722113040,8
2023-03-21,9847605477,107
2023-03-21,5052733388,61
2023-03-21,5056179536,10
2023-03-21,4722909395,120
2023-03-21,5057417101,23
2023-03-21,5052020089,23
2023-03-21,8013925015,13
2023-03-21,5058196383,56
2023-03-21,9844114975,99
2023-03-21,4722141650,53
2023-03-21,5052053878,48
2023-03-21,8726240511,126
2023-03-21,5056136467,51
2023-03-21,5056791155,53
2023-03-21,9807103355,127
2023-03-21,8646930570,8
2023-03-21,5057343854,60
2023-03-22,5056461300,60
2023-03-22,9864632238,20
2023-03-22,4722923974,43
2023-03-22,5056463860,44
2023-03-22,5056445885,38
2023-03-22,9792673180,9
2023-03-22,4722386643,150
2023-03-22,5057458090,106
2023-03-22,4722463581,48
2023-03-22,8705538168,30
2023-03-22,5052422922,52
2023-03-22,5054129795,122
2023-03-22,9713086428,127
2023-03-22,5054763908,32
2023-03-22,4722628410,26
2023-03-22,5054787187,61
2023-03-22,5056449083,44
2023-03-22,8728665271,53
2023-03-22,5056444413,31
2023-03-22,4722687535,135
2023-03-22,8607079857,113
2023-03-22,5053806113,6
2023-03-22,4722166659,132
2023-03-22,9862484536,45
2023-03-22,5724591181,55
2023-03-22,4722097677,116
2023-03-22,9727391929,124
2023-03-22,6819987513,5
2023-03-23,6232102601,25
2023-03-23,9865574138,112
2023-03-23,5056461419,120
2023-03-23,4722028201,121
2023-03-23,5056444479,10
2023-03-23,5056182408,112
2023-03-23,7813263076,13
2023-03-23,5056976129,12
2023-03-23,9863131078,134
2023-03-23,9854191807,104
2023-03-23,9844391509,118
2023-03-23,4722915712,52
2023-03-23,9457670082,20
2023-03-23,4722315204,31
2023-03-23,9315733585,8
2023-03-23,9843122424,138
2023-03-23,5056862245,140
2023-03-23,5056617744,12
2023-03-23,5743211524,26
2023-03-23,5056444574,14
2023-03-23,6824344485,60
2023-03-23,8644636261,27
2023-03-23,7742261036,10
2023-03-23,8783375491,55
2023-03-23,5056523322,33
2023-03-23,7813457607,24
2023-03-23,9457670082,116
2023-03-23,5056447023,43
2023-03-23,4722339622,40
2023-03-23,9869437509,11
2023-03-23,5053230246,29
2023-03-23,8784879269,27
2023-03-23,9315733585,49
2023-03-23,5056443133,12
2023-03-23,5056467498,43
2023-03-23,5055541391,110
2023-03-23,8503497634,35
2023-03-23,9782507703,29
2023-03-23,5054081618,46
2023-03-23,8789902457,27
2023-03-24,5056441445,13
2023-03-24,4722915712,129
2023-03-24,5057559517,30
2023-03-24,7814342728,11
2023-03-24,9363130994,129
2023-03-24,5054081618,116
2023-03-24,6896531654,7
2023-03-24,9845755313,27
2023-03-24,9066271357,102
2023-03-24,4722566632,42
2023-03-24,8505584205,44
2023-03-24,5056445089,112
2023-03-24,5059529550,124
2023-03-24,5823568521,58
2023-03-24,5056462878,55
2023-03-24,5052656730,106
2023-03-24,9896955005,35
2023-03-24,5056563382,36
2023-03-24,9719060912,137
2023-03-24,4722833029,140
2023-03-24,5057260063,13
2023-03-24,9599034385,5
2023-03-24,8607079857,45
2023-03-24,5058216635,127
2023-03-24,4722169863,49
2023-03-25,7698972615,25
2023-03-25,5055202712,117
2023-03-25,5056441824,53
2023-03-25,9859693823,104
2023-03-25,5053153263,17
2023-03-25,9793360336,11
2023-03-25,5053230246,55
2023-03-25,6815446408,13
2023-03-25,9315733585,122
2023-03-25,5056444976,38
2023-03-25,9862394094,12
2023-03-25,5058166332,43
2023-03-25,4722574286,134
2023-03-25,6783599942,42
2023-03-25,9807103355,62
2023-03-25,8655667579,116
2023-03-25,4722147544,66
2023-03-25,5056461270,57
2023-03-25,8783375491,12
2023-03-25,8653080324,34
2023-03-25,9792036003,8
2023-03-25,5056440916,132
2023-03-25,5056072487,16
2023-03-25,5059933828,6
2023-03-25,5056444413,52
2023-03-25,9853485465,64
2023-03-26,8476617768,129
2023-03-26,7732000339,16
2023-03-26,5056443299,51
2023-03-26,5058216635,55
2023-03-26,4722999416,31
2023-03-26,5056443591,106
2023-03-26,9868760413,11
2023-03-26,5864434872,36
2023-03-26,5056448713,9
2023-03-26,8642009271,5
2023-03-26,5056700186,121
2023-03-26,9783216210,53
2023-03-26,5053268274,36
2023-03-26,4722018173,30
2023-03-26,9474184225,31
2023-03-26,9854370463,33
2023-03-26,5059015801,109
2023-03-26,5056440524,52
2023-03-26,5056160428,147
2023-03-26,7653733823,52
2023-03-26,8784879269,49
2023-03-26,9713079967,131
2023-03-26,5056468240,120
2023-03-26,4722234374,8
2023-03-26,9735012194,59
2023-03-26,9869684240,26
2023-03-26,5054328700,107
2023-03-26,5056858439,31
2023-03-26,9566996800,21
2023-03-26,8455912314,107
2023-03-26,9796883664,25
2023-03-26,4722113040,42
2023-03-26,4722130825,8
2023-03-26,5056461056,14
2023-03-26,9727391929,29
2023-03-26,7544970170,131
2023-03-26,5056952122,143
2023-03-26,5056461814,14
2023-03-26,9805019714,118
2023-03-26,5056440123,50
2023-03-27,7798000260,29
2023-03-27,5056469467,10
2023-03-27,5056462913,46
2023-03-27,5054182893,15
2023-03-27,5056449517,116
2023-03-27,8728936251,41
2023-03-27,6782073335,120
2023-03-27,7815743310,53
2023-03-27,8708921168,10
2023-03-27,5056449378,48
2023-03-27,7578133250,131
2023-03-27,5056461056,138
2023-03-27,9298582412,44
2023-03-27,4722943405,42
2023-03-27,9522738153,32
2023-03-27,5057381213,109
2023-03-27,4722909395,12
2023-03-27,5056468071,38
2023-03-27,9786636946,30
2023-03-27,5056218134,125
2023-03-27,7752044361,37
2023-03-27,5056136467,27
2023-03-27,5743884267,123
2023-03-27,5056340129,106
2023-03-27,7815743310,28
2023-03-27,7867352070,58
2023-03-27,7544970170,126
2023-03-27,5056828901,107
2023-03-27,5056443133,125
2023-03-27,5056526683,54
2023-03-27,4722580346,115
2023-03-27,5055541391,8
2023-03-27,9782507703,13
2023-03-27,9845234942,40
2023-03-28,9847562019,29
2023-03-28,9517995330,28
2023-03-28,5057559517,111
2023-03-28,5052422922,27
2023-03-28,7818409494,35
2023-03-28,5052229224,8
2023-03-28,5056447134,37
2023-03-28,5052733388,52
2023-03-28,4722386643,31
2023-03-28,4722426682,133
2023-03-28,4804532076,48
2023-03-28,5056464957,45
2023-03-28,8473165817,106
2023-03-28,4722797163,43
2023-03-28,9848949801,14
2023-03-28,6782073335,13
2023-03-28,9867996156,39
2023-03-28,5057224791,13
2023-03-28,5052733388,22
2023-03-28,4722268468,113
2023-03-28,4722979848,35
2023-03-28,6817436358,12
2023-03-29,5056465290,42
2023-03-29,4722386643,10
2023-03-29,5056463151,32
2023-03-29,4722098290,45
2023-03-29,9795546253,109
2023-03-29,5056504301,130
2023-03-29,6232102601,45
2023-03-29,5057228649,10
2023-03-29,9898248126,107
2023-03-29,4722023267,109
2023-03-29,8432616979,39
2023-03-29,7859609427,140
2023-03-29,4722226294,14
2023-03-29,9868876840,27
2023-03-29,4722141650,50
2023-03-29,7573680908,6
2023-03-29,5056465556,22
2023-03-29,5056441644,24
2023-03-29,5056180166,135
2023-03-29,9843205575,129
2023-03-29,9727110378,15
2023-03-29,8504648192,28
2023-03-29,5056460154,28
2023-03-29,5056448284,16
2023-03-29,9807634137,115
2023-03-29,9847374294,14
2023-03-29,9792673180,9
2023-03-30,4722376069,50
2023-03-30,4722231225,32
2023-03-30,5056564038,29
2023-03-30,9808917872,129
2023-03-30,7813263076,137
2023-03-30,5056440012,37
2023-03-30,9806743296,6
2023-03-30,4722863005,36
2023-03-30,5056440693,138
2023-03-30,5056533571,117
2023-03-30,5059007210,13
2023-03-30,9802262899,48
2023-03-30,5056221360,9
2023-03-30,5056615814,36
2023-03-30,4722537179,9
2023-03-30,8725399721,12
2023-03-30,5052439925,118
2023-03-30,5056441763,50
2023-03-30,9797517581,11
2023-03-30,5057343854,13
2023-03-30,8726714262,31
2023-03-30,5057610822,52
2023-03-30,4722655865,44
2023-03-30,5057105173,10
2023-03-30,8783375491,13
2023-03-30,5056440916,10
2023-03-30,4722967899,65
2023-03-30,5053984969,113
2023-03-30,6892033024,140
2023-03-30,8289117481,38
2023-03-30,5056445543,54
2023-03-30,5056469779,14
2023-03-30,5056325660,30
2023-03-30,8655737571,38
2023-03-30,9852215749,13
2023-03-30,4722491682,66
2023-03-30,9797517581,136
2023-03-30,4722537179,121
2023-03-31,9787346437,113
2023-03-31,5058960509,28
2023-03-31,6516327419,35
2023-03-31,9853448813,46
2023-03-31,9474184225,46
2023-03-31,8633925296,119
2023-03-31,9719360218,116
2023-03-31,5052764407,58
2023-03-31,5056336824,27
2023-03-31,5056963159,7
2023-03-31,5056758812,38
2023-03-31,5056449451,28
2023-03-31,5054763908,14
2023-03-31,5056257346,11
2023-03-31,4582355091,109
2023-03-31,9595391453,10
2023-03-31,8708179303,11
2023-03-31,6803809704,40
2023-03-31,5052439925,124
2023-03-31,4722018173,105
2023-03-31,5056242243,128
2023-03-31,4722813296,10
2023-03-31,5056816936,120
2023-03-31,4722655865,15
2023-03-31,9853374543,7
2023-03-31,7609608938,4
2023-03-31,5056700186,125
2023-03-31,5056294815,103
2023-03-31,9032612985,44
2023-03-31,8728477994,41
2023-03-31,7544069763,139
2023-03-31,7819255661,36
2023-03-31,8563972506,142
2023-03-31,5056463504,12
2023-03-31,6609896679,9
2023-03-31,8656921081,9
2023-03-31,8637335757,95
2023-03-31,5056469905,14
2023-04-01,7754227990,141
2023-04-01,5056753823,35
2023-04-01,9853374543,32
2023-04-01,9436824465,107
2023-04-01,5056625475,11
2023-04-01,5056446398,15
2023-04-01,9802597919,52
2023-04-01,5058960509,128
2023-04-01,4722740743,30
2023-04-01,9497726763,24
2023-04-01,4722605204,104
2023-04-01,5056448284,10
2023-04-01,5056117346,60
2023-04-01,5056443550,17
2023-04-01,6783599942,128
2023-04-01,5056443230,125
2023-04-01,5058462778,55
2023-04-01,5055182901,53
2023-04-01,5056006673,31
2023-04-01,7405528201,126
2023-04-01,4722655865,119
2023-04-01,8606038792,54
2023-04-01,9859529654,60
2023-04-01,4722896920,57
2023-04-01,5823568521,52
2023-04-01,8706003849,33
2023-04-01,5054602188,25
2023-04-01,9898601653,51
2023-04-01,9864486163,41
2023-04-01,5056789650,17
2023-04-01,5056449270,27
2023-04-01,5056446374,56
2023-04-01,5055948961,12
2023-04-01,5057224791,33
2023-04-01,9733750547,8
2023-04-02,5056062068,125
2023-04-02,7715121520,14
2023-04-02,7712571914,6
2023-04-02,4722422838,105
2023-04-02,5056448284,24
2023-04-02,9548830907,24
2023-04-02,7609608938,61
2023-04-02,9844559823,55
2023-04-02,5056004699,10
2023-04-02,7862910924,28
2023-04-02,9854108815,10
2023-04-02,8706679297,34
2023-04-02,5056218134,29
2023-04-02,8604335787,8
2023-04-02,5056446398,130
2023-04-02,5056464991,34
2023-04-02,9289053743,113
2023-04-02,5056444504,11
2023-04-02,5055202712,30
2023-04-02,5052067155,37
2023-04-02,5056943770,112
2023-04-02,5056467498,10
2023-04-02,5056148303,69
2023-04-02,7578133250,52
2023-04-02,9852981332,9
2023-04-02,5052773551,130
2023-04-02,7792446673,126
2023-04-02,9842495790,22
2023-04-02,4722954225,127
2023-04-02,9847374294,32
2023-04-02,9562228081,126
2023-04-02,9852981332,111
2023-04-02,9856239159,25
2023-04-02,9853374543,126
2023-04-03,5054758941,5
2023-04-03,5054787187,25
2023-04-03,9859214233,13
2023-04-03,5056046201,64
2023-04-03,9497726763,31
2023-04-03,5056148303,29
2023-04-03,7626912243,40
2023-04-03,9599034385,27
2023-04-03,5053657468,28
2023-04-03,9859529654,113
2023-04-03,4722998543,123
2023-04-03,9845450525,10
2023-04-03,5056440319,10
2023-04-03,5056210779,32
2023-04-03,5057260063,114
2023-04-03,5056318521,15
2023-04-03,5056440012,50
2023-04-03,5056566682,109
2023-04-03,5056791155,28
2023-04-03,5056461056,55
2023-04-03,5057343854,57
2023-04-03,9514833652,33
2023-04-03,6563383559,34
2023-04-03,6893315237,34
2023-04-03,4722833029,7
2023-04-03,5058196383,34
2023-04-04,5053230246,27
2023-04-04,4722909395,30
2023-04-04,9289053743,111
2023-04-04,8784787578,137
2023-04-04,5056446398,53
2023-04-04,9843654129,131
2023-04-04,5056445951,11
2023-04-04,9857807495,136
2023-04-04,9802597919,11
2023-04-04,8725399721,58
2023-04-04,8488836699,25
2023-04-04,5058873290,117
2023-04-04,9894093512,20
2023-04-04,9807634137,48
2023-04-04,9895284576,14
2023-04-04,5056136467,30
2023-04-04,9807560102,34
2023-04-04,7818409494,60
2023-04-04,9526484578,31
2023-04-04,5056647985,51
2023-04-04,4722521697,55
2023-04-04,9807103355,51
2023-04-04,5055658910,31
2023-04-04,8703761471,36
2023-04-04,9298582412,48
2023-04-04,5053512521,53
2023-04-04,8726715038,33
2023-04-04,5057105173,116
2023-04-04,5056462783,119
2023-04-04,9309488768,7
2023-04-04,5056789650,31
2023-04-04,7705752126,60
2023-04-04,5056466925,110
2023-04-04,9525270670,128
2023-04-04,5059529550,32
2023-04-05,5056692144,12
2023-04-05,9869437509,20
2023-04-05,9738351052,106
2023-04-05,5056466959,121
2023-04-05,9796883664,9
2023-04-05,4722586356,19
2023-04-05,4722980215,11
2023-04-05,9854191807,54
2023-04-05,5056468240,47
2023-04-05,7867795905,33
2023-04-05,5057097743,31
2023-04-05,9782507703,129
2023-04-05,4722967899,34
2023-04-05,9849825041,109
2023-04-05,5054763908,11
2023-04-05,4722821407,10
2023-04-05,5056445614,10
2023-04-05,5056584192,131
2023-04-05,4722580346,57
2023-04-05,5724591181,17
2023-04-05,5056468071,50
2023-04-05,4722923974,29
2023-04-05,5056026924,120
2023-04-05,8782434743,10
2023-04-05,5052615308,47
2023-04-05,8624347688,115
2023-04-05,5055974589,130
2023-04-05,5056449270,15
2023-04-05,5056442237,54
2023-04-05,5057458090,65
2023-04-05,5056462980,27
2023-04-05,9849954923,7
2023-04-05,5052436875,123
2023-04-05,5056025211,13
2023-04-05,8563972506,9
2023-04-05,5823568521,56
2023-04-06,5059933828,11
2023-04-06,9857156709,5
2023-04-06,7573200304,52
2023-04-06,2836865655,32
2023-04-06,5056463151,56
2023-04-06,8638731681,13
2023-04-06,9727391929,57
2023-04-06,4804532076,32
2023-04-06,5056336824,149
2023-04-06,8636926809,35
2023-04-06,5057105173,30
2023-04-06,4722821407,22
2023-04-06,8782714577,50
2023-04-06,4805885824,10
2023-04-06,9896955005,48
2023-04-06,5056220090,118
2023-04-06,7867982915,11
2023-04-06,5056462980,52
2023-04-06,4722331129,59
2023-04-06,5053656673,53
2023-04-06,5056440123,124
2023-04-06,6895354119,62
2023-04-06,8603277129,34
2023-04-06,5057699481,31
2023-04-06,8784879269,11
2023-04-06,9852981332,52
2023-04-06,5056468932,57
2023-04-06,5054328700,54
2023-04-06,4722426682,125
2023-04-06,5056462505,114
2023-04-06,5054214854,56
2023-04-06,9807560102,53
2023-04-06,8709176861,18
2023-04-06,4722491682,33
2023-04-06,5056461419,120
2023-04-06,5056448812,9
2023-04-06,9713355319,110
2023-04-06,7817854007,9
2023-04-06,5059321289,138
2023-04-06,5054214854,118
2023-04-06,4722056329,30
2023-04-06,4722468425,112
2023-04-06,5056468417,117
2023-04-06,4722978307,25
2023-04-06,5058000014,56
2023-04-06,6824344485,10
2023-04-06,4722149556,109
2023-04-06,5056440810,30
2023-04-06,5056713240,131
2023-04-07,8783375491,33
2023-04-07,8635569301,36
2023-04-07,5056716383,52
2023-04-07,5052439925,48
2023-04-07,9852981332,30
2023-04-07,9303637458,108
2023-04-07,5056625363,128
2023-04-07,5056808607,57
2023-04-07,7432288304,45
2023-04-07,5057105173,107
2023-04-07,5056828901,58
2023-04-07,7868297523,126
2023-04-07,9845001933,58
2023-04-07,5055974589,132
2023-04-07,5056462505,30
2023-04-07,5056469029,14
2023-04-07,4722557805,14
2023-04-07,3303910869,11
2023-04-07,9713355319,29
2023-04-07,5056828901,109
2023-04-07,8604972683,55
2023-04-07,5056445885,113
2023-04-07,5056464957,41
2023-04-07,5056440459,132
2023-04-07,5056034415,20
2023-04-07,5056678197,19
2023-04-07,4722268468,13
2023-04-07,7818635349,12
2023-04-07,6827079476,151
2023-04-07,6895354119,127
2023-04-07,5056221360,119
2023-04-07,4722491682,19
2023-04-07,7869982037,60
2023-04-07,9789963750,134
2023-04-07,4722655865,53
2023-04-07,5055568825,22
2023-04-07,6895354119,61
2023-04-07,8729358495,40
2023-04-07,5055867117,28
2023-04-07,5724591181,46
2023-04-08,8624723842,114
2023-04-08,5052229224,110
2023-04-08,5056440319,128
2023-04-08,7746798890,44
2023-04-08,4722098290,10
2023-04-08,8608900057,24
2023-04-08,9725500899,29
2023-04-08,5056625363,30
2023-04-08,5056026924,50
2023-04-08,9792673180,12
2023-04-08,8704402157,30
2023-04-08,5055634103,112
2023-04-08,8729449796,37
2023-04-08,8629582694,35
2023-04-08,8658102872,61
2023-04-08,9805613149,52
2023-04-08,8624347688,13
2023-04-08,9842556481,11
2023-04-08,8646513365,50
2023-04-08,3187054564,20
2023-04-08,4722978307,10
2023-04-08,9799025150,12
2023-04-08,8608900057,56
2023-04-08,4722521757,14
2023-04-08,4722463581,10
2023-04-08,2819635082,108
2023-04-08,4722692729,9
2023-04-08,9852215749,123
2023-04-08,5058873290,33
2023-04-08,9863131078,30
2023-04-08,9853485465,137
2023-04-08,5056789650,52
2023-04-08,5056624316,32
2023-04-08,9853485465,33
2023-04-08,5056442237,52
2023-04-08,9793360336,119
2023-04-08,5056329715,134
2023-04-08,9897443322,6
2023-04-09,5055658910,53
2023-04-09,6783298750,9
2023-04-09,4722788372,36
2023-04-09,5056445700,112
2023-04-09,7817854007,114
2023-04-09,9896955005,13
2023-04-09,5056716383,35
2023-04-09,5056647985,15
2023-04-09,9806743296,33
2023-04-09,5056240225,13
2023-04-09,9515829037,126
2023-04-09,9543351580,34
2023-04-09,4722149556,36
2023-04-09,9548830907,44
2023-04-09,9783216210,109
2023-04-09,5056006673,37
2023-04-09,9848508510,51
2023-04-09,5056469029,16
2023-04-09,9792036003,30
2023-04-09,5829086849,60
2023-04-09,4722071880,44
2023-04-09,2726514133,11
2023-04-09,5056336181,13
2023-04-09,4722508551,18
2023-04-09,5753590761,113
2023-04-09,9738351052,40
2023-04-09,4722954225,7
2023-04-09,9895284576,33
2023-04-09,5056447134,10
2023-04-09,6819987513,54
2023-04-09,9865574138,7
2023-04-09,4722537179,54
2023-04-09,8728477994,45
2023-04-09,5056443230,123
2023-04-09,9798137235,10
2023-04-09,7817901873,48
2023-04-09,8658102872,101
2023-04-09,5055568825,34
2023-04-10,5056845467,18
2023-04-10,5055420273,118
2023-04-10,9843205575,121
2023-04-10,5054214854,33
2023-04-10,8726240511,122
2023-04-10,7863392224,8
2023-04-10,8704247123,105
2023-04-10,5822475441,10
2023-04-10,5053754400,59
2023-04-10,9803031987,54
2023-04-10,7728158437,35
2023-04-10,9856239159,33
2023-04-10,8266951726,11
2023-04-10,9123255489,53
2023-04-10,3303910869,10
2023-04-10,5056263852,35
2023-04-10,9899104469,9
2023-04-10,8657820870,53
2023-04-10,5052648682,10
2023-04-10,5055247509,14
2023-04-10,9803288241,28
2023-04-10,5056963159,128
2023-04-10,5059015801,31
2023-04-10,9727110378,33
2023-04-10,7814168471,37
2023-04-10,5056847551,40
2023-04-10,5056444417,44
2023-04-10,8706003849,53
2023-04-10,5055867117,120
2023-04-11,5056443230,25
2023-04-11,4722386643,7
2023-04-11,5056692144,27
2023-04-11,9869437509,126
2023-04-11,5056462505,46
2023-04-11,9714475959,13
2023-04-11,4722756651,31
2023-04-11,5054758941,63
2023-04-11,7752044361,119
2023-04-11,9799412668,106
2023-04-11,5053282388,121
2023-04-11,7817901873,11
2023-04-11,5058196383,119
2023-04-11,5056336181,49
2023-04-11,5056542273,12
2023-04-11,6783423206,45
2023-04-11,5056462380,124
2023-04-11,7544069763,64
2023-04-11,5056443299,48
2023-04-11,8543590741,6
2023-04-11,9869512460,107
2023-04-11,9848949801,20
2023-04-11,9783216210,105
2023-04-11,5056751732,31
2023-04-11,5055658910,43
2023-04-11,4722863005,30
2023-04-11,9412587234,132
2023-04-11,5052566410,33
2023-04-11,4722813296,121
2023-04-11,8563972506,32
2023-04-11,5056573815,33
2023-04-11,4722180500,52
2023-04-11,5055568825,51
2023-04-11,9807311395,10
2023-04-11,9859693823,10
2023-04-11,4722188387,51
2023-04-11,5052467753,33
2023-04-12,4722459061,128
2023-04-12,7817854007,10
2023-04-12,9854108815,57
2023-04-12,9862527763,114
2023-04-12,6806723465,7
2023-04-12,5056445968,30
2023-04-12,9799412668,51
2023-04-12,5056179465,135
2023-04-12,5056467232,119
2023-04-12,4803463474,12
2023-04-12,5056440511,35
2023-04-12,5056469779,110
2023-04-12,4803463474,45
2023-04-12,5056461555,128
2023-04-12,8629582694,32
2023-04-12,9792036003,46
2023-04-12,7636773188,126
2023-04-12,5056461419,24
2023-04-12,5056004699,45
2023-04-12,5056598144,29
2023-04-12,8636926809,115
2023-04-12,5056791155,13
2023-04-12,9562228081,42
2023-04-12,8579966579,12
2023-04-12,7817584079,46
2023-04-12,8783595817,140
2023-04-13,5056469759,28
2023-04-13,5056566682,126
2023-04-13,8789518212,26
2023-04-13,4804532076,35
2023-04-13,9289053743,62
2023-04-13,8657422251,44
2023-04-13,5058196383,39
2023-04-13,9719209030,132
2023-04-13,7754227990,42
2023-04-13,4722566632,38
2023-04-13,5056449363,30
2023-04-13,9793195559,122
2023-04-13,9309488768,28
2023-04-13,5053408820,103
2023-04-13,5054129795,13
2023-04-13,8603277129,12
2023-04-13,9719290823,61
2023-04-13,6802517439,35
2023-04-13,5056325660,7
2023-04-13,5056443770,12
2023-04-13,9595391453,15
